age,gender,income,credit_score,transaction_amount,merchant_category,merchant_country,merchant_city,transaction_time,label
63,M,53653,476,7470,Restaurants,Canada,Vancouver,13,0.0
62,F,74961,439,9884,Gas,USA,Mexico City,12,0.0
57,F,89092,645,5815,Grocery,USA,Toronto,13,0.0
64,M,39562,570,2958,Gas,USA,Vancouver,6,0.0
58,F,27188,566,6388,Restaurants,USA,Los Angeles,12,0.0
46,F,90774,328,9064,Restaurants,USA,New York,17,0.0
68,F,73215,794,3412,Restaurants,USA,New York,23,0.0
47,F,28530,400,2232,Restaurants,Canada,Vancouver,5,0.0
51,M,2670,710,1405,Restaurants,Mexico,Los Angeles,16,0.0
23,F,81032,638,6019,Gas,USA,New York,14,0.0
64,M,43923,751,2834,Gas,Mexico,Mexico City,19,0.0
68,F,80600,768,1419,Grocery,Canada,Los Angeles,14,0.0
56,F,69039,690,8163,Restaurants,Mexico,Toronto,6,0.0
55,M,62093,766,2728,Gas,USA,Vancouver,22,0.0
53,F,78444,349,3758,Restaurants,USA,Los Angeles,18,0.0
49,F,92762,527,5749,Gas,Canada,New York,13,0.0
66,M,59574,420,4449,Grocery,USA,Vancouver,3,0.0
18,M,21324,423,5988,Restaurants,Canada,Los Angeles,2,0.0
59,M,84570,543,1489,Entertainment,USA,Mexico City,3,0.0
49,F,80122,431,8890,Grocery,USA,Los Angeles,10,0.0
69,F,49198,681,3518,Gas,USA,Mexico City,0,0.0
28,M,81255,348,2840,Grocery,Mexico,Vancouver,10,0.0
60,M,13671,577,2580,Grocery,USA,Mexico City,3,0.0
52,M,84360,737,9187,Entertainment,Mexico,Los Angeles,4,0.0
20,M,61488,531,8674,Restaurants,USA,Vancouver,16,0.0
48,F,35295,624,3927,Gas,USA,Toronto,5,0.0
52,F,50576,442,1805,Gas,Mexico,Toronto,22,0.0
54,F,87333,693,5925,Entertainment,Mexico,Vancouver,23,0.0
36,F,18163,328,1170,Grocery,Mexico,Mexico City,16,0.0
19,F,48966,847,2566,Gas,USA,Toronto,22,0.0
27,F,4453,773,7919,Grocery,Mexico,Mexico City,20,0.0
43,F,73248,624,3654,Restaurants,Mexico,New York,5,0.0
47,F,49906,714,2154,Gas,Mexico,Mexico City,22,0.0
40,M,58664,714,3112,Restaurants,Canada,New York,13,0.0
34,M,46924,753,9755,Gas,USA,Los Angeles,18,0.0
64,M,35222,877,2256,Restaurants,Canada,Los Angeles,20,0.0
53,F,22352,635,1368,Entertainment,USA,Mexico City,6,0.0
29,M,20724,770,6533,Entertainment,Mexico,New York,1,0.0
46,F,7209,333,9787,Gas,USA,New York,15,0.0
43,F,70664,450,760,Entertainment,Mexico,Toronto,14,0.0
59,F,27057,707,8173,Grocery,Mexico,Toronto,11,0.0
47,F,92925,329,305,Restaurants,Canada,Toronto,1,0.0
66,F,67403,502,5264,Restaurants,Mexico,Toronto,5,0.0
25,F,6485,303,9788,Gas,USA,Mexico City,12,0.0
53,M,46125,522,9769,Gas,Mexico,Mexico City,21,0.0
69,F,83921,746,2008,Gas,Mexico,Vancouver,12,0.0
61,F,11653,604,3500,Restaurants,Canada,Toronto,13,0.0
63,M,31162,757,1770,Entertainment,Mexico,Toronto,5,0.0
43,M,77445,881,663,Gas,Canada,Mexico City,8,0.0
54,F,23776,627,239,Gas,USA,Vancouver,2,0.0
26,F,66483,695,8394,Gas,Mexico,Mexico City,9,0.0
35,M,12027,397,8508,Entertainment,Mexico,Mexico City,14,0.0
20,M,91292,605,1177,Grocery,USA,Toronto,18,0.0
38,M,81527,852,5667,Entertainment,USA,New York,10,0.0
67,F,23898,613,346,Entertainment,Canada,New York,15,0.0
40,F,70381,598,1654,Gas,USA,Vancouver,15,0.0
65,M,99170,581,7219,Gas,USA,Toronto,15,0.0
37,F,60679,417,3425,Gas,Canada,New York,7,0.0
24,F,49689,678,7111,Entertainment,USA,Mexico City,8,0.0
20,M,40709,621,9901,Gas,USA,Toronto,6,0.0
20,F,75008,475,90,Restaurants,Canada,Vancouver,14,0.0
69,M,78873,434,7874,Grocery,USA,Mexico City,9,0.0
62,F,6852,885,75,Gas,USA,Toronto,16,0.0
30,F,56670,817,8316,Restaurants,Canada,New York,16,0.0
21,M,49765,764,3541,Grocery,Canada,Vancouver,0,0.0
24,F,48842,639,794,Gas,Mexico,Toronto,19,0.0
43,M,23009,622,2544,Grocery,USA,Toronto,8,0.0
44,F,76546,803,8365,Gas,Mexico,Los Angeles,12,1.0
42,F,23407,745,3853,Grocery,USA,Los Angeles,18,0.0
20,M,35394,652,6254,Grocery,USA,Los Angeles,7,0.0
65,M,6102,319,5462,Grocery,Mexico,Mexico City,15,0.0
19,F,15571,687,2932,Gas,Canada,Toronto,15,0.0
50,F,95312,802,3435,Entertainment,USA,Toronto,18,0.0
26,M,57293,749,9482,Gas,Canada,New York,12,0.0
35,F,28559,702,5214,Grocery,USA,New York,4,0.0
35,F,96183,682,1649,Restaurants,USA,Toronto,21,0.0
69,M,67836,433,5907,Restaurants,Mexico,New York,0,0.0
50,F,93684,604,8376,Entertainment,Mexico,New York,14,0.0
22,M,10402,545,8128,Gas,Mexico,Vancouver,4,0.0
22,M,9016,437,4711,Grocery,Mexico,Los Angeles,5,0.0
67,F,99097,872,5115,Gas,Mexico,Toronto,9,0.0
46,M,29798,820,5914,Grocery,Mexico,Toronto,7,0.0
63,M,84900,838,3343,Gas,USA,Vancouver,19,0.0
54,F,17491,760,4463,Entertainment,Canada,Mexico City,13,0.0
55,F,12135,574,1714,Gas,Canada,Toronto,5,0.0
30,F,56800,753,6430,Grocery,Canada,Vancouver,6,0.0
62,F,71385,858,2747,Grocery,Mexico,Toronto,15,0.0
36,M,4921,510,5094,Entertainment,Mexico,Toronto,8,0.0
46,F,45715,536,5945,Gas,Mexico,Los Angeles,16,0.0
65,M,78697,690,2382,Gas,Canada,Los Angeles,3,0.0
53,F,27996,816,7656,Restaurants,USA,New York,20,0.0
39,F,42816,318,5293,Gas,USA,Mexico City,7,0.0
53,F,18546,431,1552,Restaurants,Mexico,Mexico City,3,0.0
59,F,35774,765,2285,Grocery,USA,Los Angeles,4,0.0
25,M,70984,779,6625,Entertainment,Canada,New York,17,0.0
36,M,21923,720,3103,Entertainment,Canada,Vancouver,5,1.0
46,F,77307,356,7645,Entertainment,Mexico,Los Angeles,5,0.0
34,F,6347,571,8103,Restaurants,Mexico,Toronto,16,0.0
54,M,92787,846,1168,Grocery,Mexico,Mexico City,21,0.0
35,F,94071,852,1556,Gas,USA,Toronto,11,0.0
23,M,49129,526,6822,Gas,USA,Toronto,1,0.0
61,M,7766,587,7144,Gas,Canada,Toronto,23,0.0
59,M,67392,819,1947,Grocery,Canada,New York,10,0.0
61,F,96957,657,2794,Entertainment,USA,Los Angeles,17,0.0
48,M,79507,397,7666,Grocery,Mexico,Mexico City,10,0.0
27,F,85833,844,6355,Grocery,USA,Mexico City,3,0.0
35,M,77722,709,5398,Grocery,Canada,Los Angeles,9,0.0
28,M,77348,437,5289,Entertainment,Mexico,Vancouver,17,0.0
37,M,61540,465,8132,Entertainment,Canada,New York,10,0.0
68,F,47658,329,3092,Grocery,Canada,Vancouver,21,0.0
26,F,15819,531,6359,Entertainment,Canada,Los Angeles,9,0.0
50,M,58222,867,4241,Grocery,Mexico,Vancouver,17,0.0
26,M,46892,612,6530,Grocery,USA,Toronto,9,0.0
21,M,41328,355,2067,Gas,Mexico,Vancouver,20,0.0
49,M,8525,761,5353,Restaurants,Canada,Mexico City,5,0.0
49,M,18248,636,6839,Entertainment,Canada,New York,16,0.0
29,M,56437,400,954,Grocery,Canada,New York,17,0.0
59,F,49264,856,8250,Restaurants,USA,Vancouver,22,0.0
23,F,32514,811,3274,Gas,USA,Toronto,8,0.0
63,F,23922,344,2626,Entertainment,Canada,Toronto,12,0.0
56,F,16557,574,7609,Entertainment,Mexico,Los Angeles,9,0.0
59,F,70832,452,1996,Gas,Canada,Mexico City,4,0.0
23,M,41026,884,2503,Gas,USA,Mexico City,14,0.0
54,F,73770,517,5512,Grocery,USA,Mexico City,21,0.0
21,M,61610,811,7010,Gas,Mexico,Los Angeles,11,0.0
29,F,52619,477,2163,Entertainment,Mexico,Vancouver,19,0.0
28,M,40486,706,9391,Restaurants,Canada,Toronto,12,0.0
39,F,21612,594,7552,Restaurants,USA,Los Angeles,1,0.0
29,M,78637,543,6014,Gas,USA,Vancouver,19,0.0
26,F,86731,375,7954,Restaurants,Canada,Vancouver,16,0.0
25,F,53581,617,5881,Restaurants,USA,Los Angeles,5,0.0
22,F,29072,888,6900,Entertainment,Mexico,Mexico City,14,0.0
29,M,12211,586,4300,Gas,USA,Mexico City,1,0.0
65,M,51603,400,6236,Restaurants,USA,New York,4,0.0
67,F,35979,756,542,Gas,Canada,Vancouver,12,0.0
55,M,24752,600,8164,Entertainment,USA,Mexico City,7,0.0
63,M,57276,348,8023,Grocery,USA,Vancouver,4,0.0
43,M,29040,771,2760,Entertainment,Mexico,Los Angeles,17,0.0
54,M,98989,841,2737,Gas,Canada,Mexico City,13,0.0
29,F,65488,574,3644,Gas,USA,Vancouver,21,0.0
66,F,79153,737,1057,Restaurants,Mexico,New York,21,0.0
52,F,11359,847,6888,Entertainment,Canada,Toronto,5,0.0
56,F,19717,629,5058,Restaurants,USA,Toronto,0,0.0
42,M,3301,634,3220,Gas,Canada,Toronto,20,0.0
67,M,7446,476,7522,Entertainment,Canada,New York,11,0.0
50,F,67046,785,3551,Entertainment,Canada,New York,11,0.0
30,F,64899,605,1968,Restaurants,USA,Vancouver,11,0.0
42,M,27656,669,4493,Restaurants,USA,Mexico City,4,0.0
50,F,33643,576,345,Gas,USA,Toronto,6,0.0
28,M,68562,484,8172,Grocery,USA,Mexico City,3,0.0
54,F,73888,718,2766,Entertainment,USA,Vancouver,16,0.0
60,F,43356,824,6738,Restaurants,Mexico,Mexico City,14,0.0
52,F,51788,358,7836,Restaurants,Canada,Toronto,21,0.0
55,F,31559,772,7825,Grocery,USA,Mexico City,15,0.0
45,F,66202,840,9502,Entertainment,Canada,Vancouver,3,0.0
33,M,2634,722,3505,Gas,Canada,Mexico City,4,0.0
68,M,47040,733,5211,Entertainment,Mexico,Vancouver,21,0.0
53,F,5000,563,3507,Gas,USA,Mexico City,11,0.0
27,F,5150,512,6450,Gas,Mexico,Los Angeles,7,0.0
47,F,23172,605,9583,Restaurants,Mexico,New York,18,0.0
53,M,16433,781,9938,Grocery,Mexico,Vancouver,19,0.0
56,F,54245,725,5573,Grocery,Mexico,Mexico City,16,0.0
67,F,17246,712,7545,Restaurants,Mexico,New York,4,0.0
62,M,59675,771,757,Grocery,Mexico,Los Angeles,16,0.0
37,F,86061,803,2131,Restaurants,Canada,Toronto,14,0.0
21,M,18821,800,8946,Gas,USA,Vancouver,14,0.0
29,F,39326,580,7408,Restaurants,Mexico,Vancouver,3,0.0
50,F,37379,871,5262,Gas,USA,Mexico City,18,0.0
68,F,98875,316,5320,Entertainment,Mexico,Los Angeles,10,0.0
54,M,91578,392,7573,Gas,Canada,Mexico City,0,0.0
54,M,86542,788,6499,Restaurants,Canada,Toronto,0,0.0
50,M,86034,530,8759,Entertainment,Mexico,Toronto,2,0.0
28,F,16927,354,816,Gas,USA,Mexico City,14,0.0
30,M,81650,898,538,Gas,Mexico,Los Angeles,12,0.0
19,M,84720,559,3788,Restaurants,USA,New York,16,0.0
39,F,29167,564,5391,Entertainment,Canada,Los Angeles,22,0.0
61,F,89615,754,161,Grocery,Canada,New York,3,0.0
62,M,89826,374,3846,Restaurants,Canada,Mexico City,16,0.0
23,M,32686,367,4101,Restaurants,Mexico,Mexico City,8,0.0
56,M,77422,517,5864,Entertainment,Mexico,Vancouver,10,0.0
40,M,25457,728,6347,Grocery,Mexico,Mexico City,17,0.0
59,M,21320,581,7441,Entertainment,Mexico,New York,18,0.0
69,F,3018,436,9816,Entertainment,USA,Toronto,22,0.0
26,M,86722,564,653,Gas,Canada,Toronto,10,0.0
34,M,74086,598,6223,Gas,Mexico,Toronto,13,0.0
58,F,58890,469,5184,Grocery,USA,Mexico City,8,0.0
35,F,62649,642,2411,Restaurants,Canada,Vancouver,0,0.0
58,F,40840,588,2152,Entertainment,USA,New York,2,0.0
37,M,81370,778,7209,Entertainment,USA,New York,15,0.0
61,M,61596,802,2503,Restaurants,USA,Vancouver,2,0.0
39,F,37627,481,6533,Entertainment,Mexico,Toronto,11,0.0
60,M,13196,739,6491,Restaurants,Mexico,Vancouver,10,0.0
52,F,61154,382,4358,Restaurants,Mexico,Toronto,15,0.0
44,M,13095,849,9518,Gas,Canada,Los Angeles,23,0.0
33,M,3052,580,4948,Grocery,Mexico,Mexico City,9,0.0
30,M,81295,315,196,Entertainment,Mexico,Toronto,1,0.0
50,F,51360,408,1623,Gas,Canada,Toronto,23,0.0
43,M,96329,394,7118,Restaurants,Canada,Los Angeles,14,0.0
38,F,35989,364,3451,Grocery,Mexico,Los Angeles,23,0.0
36,F,30357,766,3268,Gas,Mexico,Los Angeles,4,0.0
43,M,25822,580,4413,Restaurants,USA,Vancouver,19,0.0
52,F,38571,758,6076,Grocery,Canada,Mexico City,8,0.0
46,F,66506,344,3683,Entertainment,Canada,New York,3,0.0
55,F,76744,425,4798,Gas,Mexico,Mexico City,22,0.0
66,F,27761,495,5871,Grocery,Mexico,Mexico City,16,0.0
57,M,58271,596,1827,Grocery,Mexico,New York,9,0.0
18,F,91730,774,5291,Grocery,USA,New York,12,0.0
63,F,19113,784,1014,Gas,USA,Toronto,7,0.0
62,M,72331,464,1980,Entertainment,Canada,Mexico City,13,0.0
37,F,36648,808,9683,Restaurants,Canada,Toronto,11,0.0
24,M,3279,850,892,Entertainment,Canada,Mexico City,17,0.0
38,M,66171,612,1877,Entertainment,Canada,New York,20,0.0
38,M,69170,388,4846,Restaurants,Canada,Mexico City,9,0.0
22,F,76899,817,7848,Gas,Mexico,Los Angeles,12,0.0
43,F,92566,632,8660,Entertainment,Canada,Mexico City,6,0.0
21,F,15022,570,3567,Grocery,USA,New York,19,0.0
32,M,83776,687,2790,Restaurants,USA,Toronto,17,0.0
54,M,52826,860,7998,Entertainment,Canada,Vancouver,4,0.0
66,F,56970,508,5184,Entertainment,Canada,New York,5,0.0
33,F,25451,585,9857,Grocery,USA,Mexico City,23,0.0
32,M,95723,417,3547,Grocery,Canada,Los Angeles,1,0.0
32,F,76973,512,6155,Entertainment,Mexico,Toronto,2,0.0
25,F,8382,447,4157,Restaurants,Mexico,Mexico City,22,0.0
42,F,86265,326,5209,Entertainment,Mexico,Los Angeles,9,0.0
49,M,17937,882,7290,Restaurants,Mexico,Los Angeles,14,0.0
24,F,71799,676,8027,Restaurants,Canada,Mexico City,9,0.0
30,M,77518,798,8563,Grocery,Canada,Toronto,19,0.0
43,M,73461,510,6919,Grocery,Canada,Mexico City,0,0.0
61,F,12380,692,6721,Entertainment,Mexico,Los Angeles,9,0.0
64,M,63721,315,3190,Gas,Mexico,Toronto,22,0.0
18,F,69417,521,4617,Grocery,USA,Los Angeles,9,0.0
36,M,81263,643,4503,Gas,USA,New York,15,0.0
57,M,75031,666,6536,Entertainment,Mexico,Los Angeles,23,0.0
22,M,88947,869,2458,Gas,USA,Toronto,18,0.0
35,M,64692,311,9957,Grocery,Canada,Los Angeles,10,0.0
33,M,82527,302,2955,Entertainment,Canada,Toronto,4,0.0
56,M,42637,546,1552,Gas,USA,Los Angeles,5,0.0
38,M,72119,838,6154,Grocery,Mexico,Mexico City,3,0.0
31,M,92955,366,2186,Restaurants,USA,Los Angeles,21,0.0
25,F,28591,619,5239,Gas,Canada,Toronto,14,0.0
60,M,17409,747,727,Gas,Canada,Los Angeles,8,0.0
39,M,98806,613,7710,Grocery,Mexico,Los Angeles,11,0.0
50,F,17604,871,4136,Entertainment,Canada,Mexico City,4,0.0
21,M,44197,434,895,Restaurants,USA,Toronto,6,0.0
29,F,40391,355,2718,Restaurants,Mexico,Vancouver,3,0.0
33,F,47415,586,3726,Grocery,Mexico,Los Angeles,17,0.0
68,M,53462,543,5451,Gas,Canada,Vancouver,5,0.0
51,F,27732,549,6737,Gas,USA,Los Angeles,14,0.0
62,M,1681,685,5985,Gas,Canada,Mexico City,4,0.0
19,F,77135,878,1293,Restaurants,USA,Mexico City,3,1.0
41,F,80062,414,2946,Restaurants,Canada,Los Angeles,10,0.0
51,M,52237,699,632,Grocery,USA,Mexico City,2,0.0
62,F,73185,581,3401,Gas,Mexico,New York,20,0.0
28,M,8479,832,9560,Entertainment,Canada,Mexico City,16,0.0
26,F,54950,711,7736,Grocery,USA,New York,3,0.0
64,F,52628,517,3197,Entertainment,Mexico,Vancouver,1,0.0
63,F,38436,737,8829,Entertainment,Canada,Toronto,4,0.0
19,F,27479,633,3065,Restaurants,Canada,Mexico City,18,0.0
54,F,56676,325,3893,Entertainment,Canada,Mexico City,21,0.0
49,F,94738,510,9309,Grocery,USA,Toronto,16,0.0
42,M,69488,766,8212,Grocery,Canada,Los Angeles,16,0.0
40,M,74931,870,604,Entertainment,USA,Mexico City,8,0.0
48,F,69347,507,3726,Grocery,Canada,Toronto,4,0.0
45,M,71715,623,8203,Gas,Mexico,New York,10,0.0
54,F,40316,544,9574,Grocery,Mexico,Los Angeles,20,0.0
47,M,61520,686,5557,Entertainment,Canada,Vancouver,7,0.0
35,F,22405,611,5647,Grocery,Canada,Vancouver,19,0.0
33,M,30578,549,5420,Restaurants,Mexico,New York,0,0.0
45,M,54603,565,7799,Entertainment,USA,Los Angeles,7,0.0
21,F,64676,510,3302,Grocery,Canada,Los Angeles,0,0.0
27,M,16358,825,7009,Restaurants,Canada,Toronto,3,0.0
18,M,11461,785,9477,Entertainment,Canada,Mexico City,0,0.0
68,F,62923,644,1092,Restaurants,USA,New York,8,0.0
62,M,28715,662,7152,Grocery,Mexico,Los Angeles,10,0.0
62,F,49386,534,2090,Gas,USA,Vancouver,2,0.0
37,M,89730,756,2272,Gas,Canada,Toronto,7,0.0
62,F,96087,837,4734,Gas,USA,Mexico City,2,0.0
44,F,51914,306,8368,Gas,Mexico,Toronto,22,0.0
31,F,70946,651,2064,Entertainment,Canada,Toronto,18,0.0
63,F,47636,473,6435,Restaurants,Canada,New York,13,0.0
57,F,87225,524,3360,Grocery,Mexico,Vancouver,7,0.0
67,M,94819,355,3303,Gas,USA,Los Angeles,12,0.0
51,F,84158,789,4723,Restaurants,Canada,New York,1,0.0
62,F,15749,729,8655,Gas,Canada,Vancouver,13,0.0
30,M,78909,406,923,Gas,USA,Vancouver,15,0.0
66,F,33976,737,8581,Gas,Canada,Mexico City,22,0.0
68,F,28255,356,1134,Restaurants,Mexico,Mexico City,10,0.0
51,F,69664,551,5419,Entertainment,Canada,Vancouver,5,0.0
35,F,19249,502,1219,Restaurants,Canada,Vancouver,10,0.0
23,F,6964,567,9868,Entertainment,Mexico,Los Angeles,19,0.0
51,F,98815,441,33,Grocery,Canada,Toronto,15,0.0
42,M,85694,596,7143,Restaurants,Mexico,Toronto,4,0.0
53,F,83550,340,6869,Entertainment,USA,Mexico City,19,0.0
23,F,33054,834,576,Entertainment,USA,Vancouver,10,0.0
37,F,48080,856,3668,Restaurants,USA,Mexico City,11,0.0
64,F,6659,876,1000,Entertainment,Canada,Toronto,9,0.0
33,F,39634,775,8488,Entertainment,Canada,Toronto,17,0.0
41,M,72888,815,3842,Gas,Mexico,Toronto,19,0.0
42,F,24185,526,4544,Grocery,Mexico,Vancouver,5,0.0
36,M,82772,481,3000,Grocery,USA,Vancouver,20,0.0
48,F,21687,819,4864,Gas,USA,Toronto,9,0.0
67,M,71266,827,7422,Gas,USA,Vancouver,6,0.0
37,M,35877,639,2814,Entertainment,USA,Mexico City,14,0.0
32,M,30447,454,6657,Gas,USA,Toronto,1,0.0
54,M,82720,612,2321,Gas,USA,Vancouver,0,0.0
23,F,93378,686,9728,Gas,Canada,Los Angeles,3,0.0
29,F,84025,367,9194,Restaurants,Mexico,Toronto,23,0.0
28,F,39244,650,2280,Grocery,USA,Mexico City,11,0.0
56,M,8951,391,4066,Entertainment,Canada,Toronto,19,0.0
57,M,53725,703,9456,Entertainment,Mexico,Mexico City,9,0.0
30,M,96445,387,677,Entertainment,Canada,Vancouver,22,0.0
21,F,21497,669,7424,Restaurants,Mexico,Mexico City,20,0.0
34,M,93361,541,1073,Restaurants,USA,Mexico City,20,0.0
32,M,79271,660,3964,Grocery,Canada,New York,9,0.0
28,F,29699,746,7402,Gas,USA,New York,8,0.0
21,M,89684,639,3939,Grocery,USA,New York,9,0.0
47,M,89248,728,9360,Gas,USA,Los Angeles,8,0.0
40,F,81361,723,3493,Entertainment,Mexico,New York,22,0.0
25,M,70219,375,6330,Restaurants,USA,Toronto,17,0.0
69,M,93336,757,1889,Entertainment,Mexico,New York,19,0.0
31,M,55572,694,7615,Restaurants,USA,Vancouver,13,0.0
68,M,69007,607,2839,Restaurants,USA,Vancouver,22,0.0
51,M,13036,681,4497,Restaurants,Canada,Mexico City,8,0.0
67,F,73402,545,3613,Entertainment,USA,Toronto,0,0.0
37,M,38041,410,5717,Restaurants,Mexico,Vancouver,5,0.0
58,M,33095,877,3236,Restaurants,Mexico,New York,7,0.0
63,F,33017,560,9840,Gas,Mexico,Vancouver,9,0.0
23,F,37818,880,9009,Entertainment,USA,Los Angeles,7,0.0
61,M,61262,469,8765,Restaurants,USA,Mexico City,3,0.0
35,F,66305,743,908,Gas,Canada,Toronto,6,0.0
65,F,38250,728,6990,Grocery,USA,Los Angeles,21,0.0
38,M,48683,876,377,Grocery,Canada,Mexico City,12,0.0
38,F,39502,300,7532,Restaurants,Canada,New York,4,0.0
29,F,35877,615,9361,Entertainment,Mexico,New York,2,0.0
19,F,71062,635,4055,Entertainment,USA,Toronto,18,0.0
63,F,21956,778,5473,Restaurants,Canada,Los Angeles,0,0.0
27,M,3028,867,2581,Grocery,USA,Mexico City,11,0.0
67,M,82471,783,4696,Grocery,Canada,Toronto,12,0.0
38,M,74820,745,8092,Entertainment,Mexico,Los Angeles,8,0.0
55,M,93923,577,6572,Restaurants,USA,Vancouver,11,0.0
40,M,49689,489,5049,Entertainment,USA,Toronto,18,0.0
58,M,9875,334,6149,Entertainment,Canada,Mexico City,18,0.0
44,F,23160,862,8002,Gas,Canada,Vancouver,23,0.0
43,F,11728,861,2227,Restaurants,Mexico,Mexico City,22,0.0
20,F,37554,535,8925,Restaurants,USA,New York,12,0.0
21,M,48373,820,3990,Entertainment,USA,Vancouver,15,0.0
57,F,99804,643,448,Entertainment,Canada,Vancouver,20,0.0
42,M,19349,510,4792,Entertainment,Canada,Mexico City,6,0.0
44,F,68360,397,7487,Grocery,Mexico,New York,8,0.0
34,M,14817,659,9311,Gas,Canada,Los Angeles,6,0.0
30,F,70724,465,396,Gas,USA,Los Angeles,18,0.0
28,M,60858,805,6029,Gas,USA,Vancouver,3,0.0
21,M,92846,877,1650,Entertainment,Mexico,New York,19,0.0
54,F,43355,518,5220,Entertainment,Mexico,Vancouver,16,0.0
45,M,67242,499,3986,Grocery,Canada,New York,8,0.0
49,F,65129,508,7252,Gas,USA,Los Angeles,22,0.0
39,M,77655,524,4243,Grocery,USA,Vancouver,10,0.0
24,F,90871,709,5293,Grocery,USA,Vancouver,20,0.0
63,F,6505,434,6066,Gas,Canada,Toronto,3,0.0
52,F,57344,497,5642,Entertainment,Mexico,Vancouver,14,0.0
49,M,82764,585,9443,Grocery,USA,Vancouver,23,0.0
48,M,49732,725,1518,Gas,Canada,New York,9,0.0
60,F,81933,634,9237,Grocery,USA,Toronto,15,0.0
35,F,57240,612,2319,Grocery,Canada,Mexico City,14,0.0
64,F,70749,707,7945,Restaurants,USA,New York,12,0.0
29,F,25143,424,2661,Restaurants,Mexico,Mexico City,10,0.0
49,F,8484,633,8341,Grocery,Mexico,New York,16,0.0
38,M,71379,706,8435,Gas,Canada,New York,6,0.0
52,F,47006,333,6622,Gas,Mexico,New York,9,0.0
62,M,44264,676,169,Grocery,Mexico,Mexico City,22,0.0
69,M,31101,737,1343,Grocery,USA,New York,3,0.0
28,M,17664,519,7861,Gas,Mexico,Toronto,16,0.0
69,F,18468,625,2636,Restaurants,Mexico,Toronto,0,0.0
55,M,32844,470,988,Gas,Mexico,Mexico City,20,0.0
56,F,36088,563,4579,Restaurants,USA,Mexico City,2,0.0
47,M,83839,661,1058,Restaurants,USA,Toronto,0,0.0
64,M,58914,380,2084,Entertainment,Mexico,Los Angeles,14,0.0
19,M,20048,576,5027,Gas,Canada,Toronto,10,0.0
51,M,60653,474,3809,Grocery,Mexico,Toronto,5,0.0
69,M,89252,302,190,Grocery,Canada,Toronto,14,0.0
56,F,68612,500,5688,Restaurants,Canada,Vancouver,5,0.0
66,F,49986,332,4144,Entertainment,Mexico,Los Angeles,8,0.0
50,F,72990,453,3440,Grocery,Mexico,Mexico City,14,0.0
39,F,77891,366,3704,Grocery,Mexico,Vancouver,8,0.0
30,F,66037,601,3039,Restaurants,Canada,Los Angeles,19,0.0
20,M,48240,368,9453,Gas,Canada,Mexico City,21,0.0
67,F,9135,516,8530,Restaurants,Canada,New York,15,0.0
52,F,40499,621,3613,Restaurants,Mexico,Mexico City,14,0.0
40,M,21743,767,8954,Restaurants,USA,Mexico City,2,0.0
57,M,92486,448,1003,Entertainment,USA,Toronto,2,0.0
43,M,35377,426,7887,Gas,USA,Mexico City,16,0.0
32,M,71807,619,5253,Entertainment,Canada,Toronto,4,0.0
66,M,96989,460,6844,Restaurants,USA,Mexico City,19,0.0
48,F,80690,725,5322,Gas,USA,Mexico City,22,0.0
19,M,22839,843,1947,Gas,Mexico,Mexico City,23,0.0
31,M,21889,866,2485,Gas,USA,New York,5,0.0
54,M,70402,735,4457,Grocery,Canada,Vancouver,1,0.0
43,M,67645,513,7377,Gas,Mexico,Los Angeles,9,0.0
24,M,6359,806,990,Restaurants,Canada,Toronto,22,0.0
57,F,36788,482,1714,Gas,Mexico,Mexico City,14,0.0
19,M,94601,644,2232,Restaurants,Mexico,Los Angeles,0,0.0
62,M,80997,779,2990,Entertainment,Mexico,Los Angeles,13,0.0
18,M,75241,530,4391,Gas,Canada,New York,18,0.0
19,M,29281,456,6750,Entertainment,Mexico,New York,20,0.0
54,F,61792,710,1116,Grocery,Canada,Vancouver,9,0.0
57,M,4181,374,9143,Entertainment,Canada,Vancouver,9,0.0
44,F,40703,346,5316,Entertainment,USA,New York,23,0.0
49,F,19453,751,8650,Restaurants,Mexico,Mexico City,8,0.0
22,M,33721,478,2012,Gas,USA,Mexico City,4,0.0
65,F,71317,319,6206,Gas,Canada,Vancouver,1,0.0
57,M,68586,694,2143,Gas,USA,Vancouver,19,0.0
23,F,86330,392,5498,Grocery,USA,New York,7,0.0
37,M,52570,605,2650,Gas,Canada,Mexico City,18,0.0
50,F,23634,619,1819,Grocery,USA,Los Angeles,19,0.0
69,M,40424,876,1648,Entertainment,Canada,New York,13,0.0
44,F,13906,750,9377,Gas,USA,Vancouver,11,0.0
65,M,39020,894,5058,Entertainment,Canada,Vancouver,9,0.0
65,F,24035,889,215,Gas,Canada,Vancouver,14,0.0
25,F,48335,310,4198,Entertainment,Mexico,Mexico City,2,1.0
47,F,44878,611,3502,Gas,Mexico,Toronto,8,0.0
29,M,86924,427,7353,Grocery,Mexico,Vancouver,13,0.0
60,M,78822,808,1086,Restaurants,Canada,Mexico City,17,0.0
28,F,80041,337,1356,Entertainment,Canada,Vancouver,3,0.0
24,F,92597,856,3286,Grocery,Canada,Vancouver,3,0.0
44,M,55732,667,5327,Gas,Canada,Los Angeles,14,0.0
52,F,75748,881,8555,Restaurants,Canada,New York,22,0.0
38,F,32066,529,1370,Restaurants,Canada,Vancouver,11,0.0
66,F,30275,572,3103,Grocery,Canada,Toronto,16,0.0
32,F,41938,535,3079,Restaurants,USA,Toronto,20,0.0
